mal_id,title,type,score,members,genres,tags
41923,Yi Nian Yong Heng,ONA,7.92,23349,Action|Adventure|Comedy|Fantasy|Romance,Historical|Martial Arts|dragon|Super Power|violence|unrequited love|friendship|alcohol|coming of age|training|rivalry|cultivation
41930,Kamisama ni Natta Hi,TV,6.81,285396,Drama|Action|Sci-Fi|Comedy|Romance|Sports,Super Power|baseball|mahjong|Gag Humor|Parody|violence|board games|basketball|the arts|tragedy|filmmaking
41946,Shuumatsu no Harem,TV,5.9,281520,Sci-Fi|Erotica,Harem|Detective|stereotypes|angst|disaster|revenge|conspiracy|alcohol|dystopia|tragedy|coming of age|post-apocalyptic|epidemic|terrorism
42004,Super Secret,ONA,6.59,1436,Comedy|Romance|Supernatural,
42013,Man with a Mission Animated Short Movie,ONA,5.57,423,Comedy,Music
42014,Kowasugimasu.,ONA,4.86,526,Comedy|Horror,Music
42027,Kujira no Yu,Movie,5.64,415,Slice of Life,
42030,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,Movie,7.33,42375,Action|Fantasy,Mahou Shoujo|magic
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,ONA,6.13,3328,Boys Love|Comedy,Adult Cast|Workplace
42047,Sema Kuruoshii Ie,ONA,5.09,519,Horror,
42054,Chou Futsuu Toshi Kashiwa Densetsu,ONA,5.12,1136,Comedy|Fantasy,
42055,Chou Futsuu Toshi Kashiwa Densetsu Z,ONA,5.16,923,Comedy|Fantasy,
42057,Kyoshin to Hyouka no Shiro,ONA,5.63,3914,Drama|Mystery|Supernatural,
42070,Tian Yu 2nd Season: Cang Gu Zhi Ban,ONA,6.23,533,Action|Adventure|Fantasy,Mythology|magic|demon
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,TV,6.07,8088,Comedy,Mahou Shoujo
42072,Kenja no Deshi wo Nanoru Kenja,TV,6.34,144201,Adventure|Fantasy|Comedy,Magical Sex Shift|fairy|elf|magic|demon|high fantasy|nudity|violence|goblin
42074,Gon (Movie),Movie,6.65,1047,Drama,
42082,Yi Shijie Zhongyao Pu,ONA,6.08,1144,Drama|Fantasy,
42091,Shingeki no Kyojin: Chronicle,Movie,7.84,99327,Action|Drama|Suspense|Fantasy|Adventure|Horror,Military|Survival|dark fantasy|violence|combat|angst|steampunk|revenge|conspiracy|tragedy|post-apocalyptic|rotten world
42106,Jiang Ziya,Movie,7.32,8107,Action|Adventure|Fantasy,
42129,Bem Movie: Become Human,Movie,6.81,13316,Action|Horror|Supernatural|Sci-Fi,Mythology|human enhancement|plot continuity|Western|henshin|genetic modification
42132,Benghuai Xinghe,ONA,6.17,759,Action|Adventure|Sci-Fi,
42135,Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,Movie,6.35,1291,Action|Adventure|Comedy|Fantasy,
42136,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,Movie,6.67,2682,Action|Adventure|Comedy|Fantasy,
42137,Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri,Movie,6.35,1401,Action|Adventure|Comedy|Fantasy,
42138,Pokemon Best Wishes! Hikari to Kage no Tenkyuugi,Movie,6.31,1539,Action|Adventure|Comedy|Fantasy,
42139,Pokemon Sun & Moon Planetarium,Movie,6.33,1433,Action|Adventure|Comedy|Fantasy,
42145,Hulaing Babies Aratame: Staying Babies,TV,5.26,1373,Slice of Life,
42148,Xin Jue,ONA,6.09,1476,Action|Adventure|Sci-Fi,magic
42149,Qiang Shen Ji: Tegong Shijie Pian,ONA,6.35,595,Action|Sci-Fi,
42151,Qiang Shen Ji: Xuezu Mishi Pian,ONA,6.5,617,Action|Sci-Fi,
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,ONA,6.14,1075,Action|Adventure|Fantasy,
42161,Poketoon,ONA,7.29,8472,Adventure|Comedy,
42176,Huyao Xiao Hongniang 8: Jin Chenxi Pian,ONA,7.01,3346,Comedy|Drama|Romance|Supernatural|Fantasy,Historical|Taoism
42178,Mi Bao Zhi Guo,ONA,5.55,3342,Fantasy|Mystery|Sci-Fi,
42187,Wu Shang Shen Di,ONA,7.23,4409,Action|Adventure|Fantasy,Historical|Martial Arts
42192,Edens Zero,TV,7.25,287616,Action|Adventure|Fantasy|Sci-Fi|Comedy,Space|android|robot|ecchi|friendship|large breasts
42194,Katarina to Manabou,ONA,5.65,6322,Comedy,
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,TV,8.42,1073106,Drama|Fantasy|Suspense|Action|Romance,Psychological|Time Travel|elf|magic|violence
42205,Shaman King (2021),TV,6.91,283740,Action|Adventure|Supernatural,Vampire|Samurai|magic|angel|ghost|swordplay|sudden girlfriend appearance|plot continuity|stereotypes|proxy battles|revenge|tragedy|rivalry
42206,Nu Wushen de Canzhuo II,ONA,7.3,9068,Comedy|Gourmet,predominantly female cast
42208,Oshirimae Man,ONA,5.2,365,Comedy,Super Power
42209,Xi Xing Ji: Zaijian Wu Kong,ONA,6.75,1225,Action|Adventure|Fantasy,Historical|Martial Arts
42220,Condom Battler Gorou,ONA,6.57,2689,Action|Comedy,Parody
42233,Suirin: Karma (Ni),Movie,5.53,413,Avant Garde,Music
42234,Ringo to Shoujo,Movie,4.65,547,Avant Garde,
42246,S=13,Movie,4.61,677,Avant Garde,
42247,Oumagatoki,Movie,5.13,360,Avant Garde,Music
42248,Eizou (Kage),Movie,5.15,487,Avant Garde,Music
42249,Tokyo Revengers,TV,7.82,1408383,Action|Drama|Romance,Delinquents|Time Travel|lingerie|violence|angst|ecchi|tragedy
42250,Bungou Stray Dogs Wan!,TV,7.98,135549,Comedy|Action|Romance|Slice of Life,Detective|Super Power|absurdist humour|super deformed|Gag Humor|Parody|unrequited love|mafia|friendship|alcohol|working life|preschool|rivalry
42256,Tonbo,Movie,4.79,534,Avant Garde,Music
42257,Gavora,Movie,5.42,600,Avant Garde,Music
42258,Spin,Movie,5.13,374,Avant Garde,Music
42260,Ninja Collection,TV,3.82,18357,Horror|Supernatural,
42266,Wu Dong Qian Kun 2nd Season,ONA,7.6,6238,Action|Adventure|Fantasy|Romance,Historical|Martial Arts
42267,Dubu Xiaoyao,ONA,7.04,3929,Action|Adventure|Fantasy,Historical|Martial Arts
42268,Shouxi Yu Ling Shi,ONA,6.4,1740,Action|Fantasy,
42271,Line,Movie,5.17,347,Avant Garde,
42272,Karasu,Movie,4.83,411,Avant Garde,
42274,Kidou,Movie,4.84,339,Avant Garde,
42275,Miminari,Movie,5.36,334,Avant Garde,
42276,Rain: Memory of Cloud. 1,Movie,5.26,361,Avant Garde,
42277,Yellow Fish,Movie,5.0,457,Avant Garde,
42278,The Third Eye,Movie,5.24,365,Avant Garde,
42279,Wind,Movie,5.3,417,Avant Garde,
42280,Lotus,Movie,5.07,324,Avant Garde,
42281,Zap Cat,Movie,4.97,381,Avant Garde,
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,TV,7.26,276308,Comedy|Fantasy|Romance|Girls Love,Reverse Harem|School|Villainess|fairy|maid|magic|dragon|swordplay|Gag Humor|Parody|violence|unrequited love|Harem|friendship|coming of age
42284,Yuan Long,ONA,7.32,5115,Action|Adventure|Fantasy,Historical
42285,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,ONA,6.28,2347,Action|Fantasy,
42290,Ling Long: Incarnation Part 2,ONA,7.65,3511,Action|Drama|Horror|Sci-Fi|Suspense,power suit|demon|post-apocalyptic
42291,Xian Feng Jianyu Lu,ONA,6.37,1759,Action|Fantasy,
42295,Fushigi Dagashiya: Zenitendou,TV,6.16,2407,Mystery|Fantasy,magic
42302,Da Wang Bu Gaoxing 2,ONA,6.61,2032,Comedy|Fantasy,Mythology|School
42307,Subarashiki Kono Sekai The Animation,TV,6.16,77559,Action|Mystery|Suspense|Adventure,High Stakes Game|magic|angel|contemporary fantasy|tragedy|coming of age|Survival|afterlife
42310,Cyberpunk: Edgerunners,ONA,8.62,1056359,Action|Sci-Fi|Comedy|Romance,Gore|Organized Crime|high school|cyborg|gunfights|human enhancement|cyberpunk|School|crime|disaster|dystopia|law and order|tragedy|coming of age|police|special squads|war|murder|black humour
42317,Cosmos Trailer,ONA,6.23,1345,Slice of Life,Music
42319,Mei Chuxi de Yinyangshi Yijia 2,ONA,6.25,1193,Comedy|Supernatural,Historical|Mythology
42321,Battle Athletess Daiundoukai ReSTART!,TV,5.16,9476,Adventure|Comedy|Sci-Fi|Sports,School|human enhancement|track and field|training
42340,Meikyuu Black Company,TV,7.22,257935,Comedy|Fantasy|Action|Slice of Life,lingerie|gigantic breasts|magic|dragon|Crossdressing|Time Travel|Gag Humor|Parody|nudity|violence|henshin|ecchi|alcohol|dystopia|post-apocalyptic|rotten world|working life|economics|sexual humour|large breasts
42351,Senpai ga Uzai Kouhai no Hanashi,TV,7.53,379573,Comedy|Romance|Slice of Life,Adult Cast|Love Status Quo|Workplace|office lady|Gag Humor|satire|violence|multiple couples|alcohol|foot fetish|working life|sexual humour
42354,Fusuma no Oku,Movie,5.27,591,Avant Garde,
42359,Zhen Hun Jie 2nd Season: Chongzhi Ban,ONA,7.0,6891,Action|Supernatural,
42361,"Ijiranaide, Nagatoro-san",TV,7.18,888385,Comedy|Romance|Action|Sports,Love Status Quo|School|baseball|painting|swimming|drawing|high school|dragon|super deformed|Gag Humor|Parody|school clubs|nudity|violence|track and field|sexual fantasies|pantsu|angst|ecchi|the arts|sexual humour
42385,The iDOLM@STER Million Live!,TV,7.06,11953,Slice of Life,Idols (Female)|Music|idol|performance|friendship|the arts|coming of age|working life
42387,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",Movie,7.35,26747,Action|Comedy,Anthropomorphic|Educational|Medical
42391,Osomatsu-san 3rd Season,TV,7.43,25636,Comedy,Adult Cast|Gag Humor|Parody
42392,Grisaia: Phantom Trigger The Animation - Stargazer,Movie,6.92,33373,Action,School|boarding school
42395,Shakunetsu Kabaddi,TV,7.02,109241,Comedy|Sports,School|Team Sports|high school
42397,Benkai to Ushiwakamaru,Movie,5.91,393,Comedy,Historical|Samurai
42422,Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Daihenshin!!,Movie,7.42,3612,Action,Mahou Shoujo
42423,Date A Bullet: Nightmare or Queen,Movie,7.66,82794,Action|Fantasy|Sci-Fi,gunfights|battle royale|friendship
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,TV,8.07,198159,Fantasy|Comedy|Slice of Life,Reincarnation|magic|super deformed|religion|working life|economics
42441,Bishoujo Senshi Sailor Moon S: Kotaete Moon Call!,OVA,6.6,2123,Fantasy,
42443,Bai Gui Youeryuan,ONA,5.81,684,Comedy,
42444,Bai Gui Youeryuan 2nd Season,ONA,6.07,444,Comedy,
42445,Bai Gui Youeryuan 3rd Season,ONA,5.98,488,Comedy,
42476,Meitantei Conan: Shakunetsu no Ginga Tetsudou,Movie,6.83,2323,Adventure|Mystery,
42481,Yeon-ae Halujeon Zero,ONA,7.15,32240,Romance,School
42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,TV,6.36,1543,Comedy,Mahou Shoujo|Parody
42484,Tsumamareru Koma,Movie,5.52,402,Avant Garde|Drama,
42485,Miao Xiansheng,Movie,6.45,1488,Adventure|Drama|Fantasy,
42487,Runway de Waratte Mini Anime,ONA,5.52,2644,Comedy,Visual Arts
42488,Wasureta Furi wo Shite,Movie,6.16,1445,Slice of Life,
42490,Hawk no Onayami Soudanshitsu,ONA,5.17,1770,Comedy,
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,ONA,6.4,784,Slice of Life,
42500,Tadaima! Chibi Godzilla,ONA,5.57,799,Fantasy|Slice of Life,
42501,Hello Kitty no Kaguya-hime (2001),OVA,5.65,686,Fantasy,
42506,World Witches Hasshin Shimasu!,TV,6.52,13700,Comedy,CGDCT|Military
42507,Mamoru Hikitsugu Watashitachi no Kurashi,ONA,5.94,481,Slice of Life,Music
42514,Anime Kapibara-san,TV,6.68,4775,Comedy,
42516,Cardfight!! Vanguard: overDress,TV,6.06,18084,Comedy,Strategy Game
42519,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,OVA,7.36,47823,Comedy|Romance,Harem|high school|Gag Humor|sexual fantasies|ecchi|School|female teacher
42522,Saikyou Kamizmode!,ONA,6.01,779,Action,
42544,Kaizoku Oujo,TV,7.09,228467,Action|Adventure|Fantasy|Horror|Comedy|Romance,Historical|Detective|Martial Arts|gunfights|swordplay|Gag Humor|nudity|violence|stereotypes|angst|tragedy|coming of age|end of the world
42546,Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,ONA,5.41,456,Slice of Life,
42562,Kyokou Uranai,ONA,6.1,8524,Supernatural|Action|Fantasy|Horror|Comedy|Romance,Detective|idol|ghost|loli|deity|demon|contemporary fantasy|Gag Humor|nudity|violence|plot continuity|stereotypes|Music|angst|ecchi|crime|conspiracy|the arts|law and order|tragedy|police|parental abandonment|rotten world|murder|tone changes|large breasts
42568,Yaku nara Mug Cup mo,TV,6.58,50953,Slice of Life|Gourmet|Comedy,CGDCT|Iyashikei|School|Visual Arts|baseball|high school|super deformed|school clubs|stereotypes|friendship|the arts|coming of age|working life
42571,Dogeza de Tanondemita,TV,5.54,82383,Comedy|Ecchi,episodic
42576,Houkago Pilot,Movie,4.95,347,Slice of Life,
42585,Black Cat (Movie),Movie,5.88,538,Avant Garde,Music
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,TV,7.5,28210,Drama|Slice of Life,Mahou Shoujo|magic
42590,Mashiro no Oto,TV,7.53,160048,Drama,Music|Performing Arts|School|school clubs|angst|parental abandonment
42593,Kesshouban: Eigakan e Iku,Movie,6.15,5339,Comedy,Anthropomorphic
42603,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,ONA,7.17,200775,Action,School|Super Power|superhero
42625,Heion Sedai no Idaten-tachi,TV,7.6,210370,Action|Adventure|Fantasy|Sci-Fi|Horror|Comedy,Military|magic|robot|Martial Arts|deity|swordplay|Super Power|Mecha|demon|Gag Humor|sex|nudity|violence|stereotypes|pantsu|incest|angst|ecchi|anti-war|religion|dystopia|tragedy|war|rotten world|black humour|torture
42627,Peach Boy Riverside,TV,6.24,202640,Action|Adventure|Fantasy|Horror|Comedy,juujin|tentacle|swordplay|Super Power|dark fantasy|nudity|violence|sexual fantasies|ecchi|Anthropomorphic|friendship|racism|rotten world|murder|tone changes|rivalry|afterlife|black humour|large breasts
42629,Yeon-ae Halujeon 2,ONA,7.32,19303,Romance,
42632,Yeon-ae Halujeon,ONA,7.17,32411,Romance,university|School
42640,Wan Sheng Jie 2,ONA,7.93,15777,Comedy|Fantasy|Action|Romance,Urban Fantasy|Vampire|magic|angel|swordplay|demon|contemporary fantasy|Gag Humor|stereotypes|friendship
42653,Aikatsu Planet!,TV,6.53,4774,Slice of Life,Idols (Female)|Music|School
42654,Robocar Poli 3,TV,5.75,378,Comedy,Racing
42657,Himitsukessha Taka no Tsume: Golden Spell,TV,6.11,1483,Comedy,Parody|Super Power
42658,Ninjala,ONA,5.72,850,Action,Martial Arts
42660,Robocar Poli 4,TV,5.76,331,Comedy,
42668,Taisou Zamurai,TV,7.28,63833,Sports,gymnastics|angst|friendship|tragedy|rivalry
42670,Princess Connect! Re:Dive Season 2,TV,7.74,142643,Adventure|Comedy|Fantasy|Gourmet|Action|Horror,juujin|Detective|fairy|elf|magic|idol|ghost|swordplay|Gag Humor|violence|stereotypes|performance|Music|angst|ecchi|friendship|crime|disaster|tragedy|coming of age|CGDCT
42717,Kaeru no Pickles: Kimochi no Iro,TV,5.38,1133,Slice of Life,
42723,Deca-Dence: Install,ONA,6.32,7846,Action|Adventure|Sci-Fi|Horror,android|robot|Mecha|violence|plot continuity|racism|steampunk|disaster|dystopia|tragedy|post-apocalyptic|war|rotten world|Survival
42737,Gigi Goegoe Sunghyungsoo,Movie,6.15,2715,Horror|Suspense|Action|Comedy|Romance,satire|plot continuity|performance|angst|crime|the arts|tragedy|murder|social media
42740,Ji Jia Shou Shen: Baolie Feiche,TV,5.96,525,Action|Adventure,Racing
42745,Machikado Mazoku: 2-choume,TV,7.89,77778,Comedy|Gourmet|Fantasy|Slice of Life,CGDCT|Mahou Shoujo|School|high school|magic|demon|contemporary fantasy|absurdist humour|Gag Humor|medium awareness|Parody|stereotypes|henshin|friendship|deconstruction|parenting|wealth-related humour|rivalry
42750,Kono Sekai no Tanoshimikata: Secret Story Film,Movie,7.39,5137,,Idols (Male)|Music|the arts
42774,Sayonara Watashi no Cramer,TV,6.13,45660,Drama|Sports,Team Sports
42784,Shu Ling Ji,ONA,6.1,850,Action,Historical|Martial Arts
42791,Sakura Kakumei: Hanasaku Otome-tachi,ONA,5.86,1774,,Mecha
42794,Jing: Shuang Cheng - Feng Qi Pian,ONA,6.5,1424,Action|Adventure|Fantasy|Romance,
42798,Sayonara Watashi no Cramer Movie: First Touch,Movie,7.07,11927,Romance|Sports,School|Team Sports
42803,Dokyuu Hentai HxEros OVA,OVA,6.22,20490,Action|Comedy|Sci-Fi|Ecchi,Harem|School
42805,Tasuuketsu: Judgement Assizes,OVA,5.48,911,Action|Drama|Suspense,Psychological|Super Power
42808,Shenmue the Animation,TV,6.63,25195,Action|Adventure,Martial Arts
42822,Kai Byoui Ramune,TV,7.16,92752,Mystery|Supernatural,
42825,Project Scard: Praeter no Kizu,TV,5.95,37196,Action,Super Power|bishounen|gunfights|swordplay
42826,Seijo no Maryoku wa Bannou desu,TV,7.32,246367,Fantasy|Romance|Gourmet|Action|Comedy,Adult Cast|Military|bishounen|magic|Gag Humor|violence|stereotypes|Reverse Harem|angst|working life|training
42829,Boukyaku Battery,ONA,6.4,4707,Comedy|Sports,School|Team Sports
42831,Munou na Nana Mini Anime,ONA,5.83,5029,Comedy|Supernatural|Girls Love|Horror,Super Power|contemporary fantasy|School|conspiracy|murder
42836,This Is Not Blue,Movie,5.34,1416,Avant Garde,Music
42844,Float,Movie,5.95,221,,Music
42845,23rd Japan Media Arts Festival Introduction,ONA,5.58,418,,Music
42847,Ai no Utagoe wo Kikasete,Movie,7.68,124285,Drama|Sci-Fi,Music|School|robot helper|android|robot|Mecha
42855,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,ONA,5.74,4734,Boys Love|Fantasy,Isekai
42862,Otona no Bouguya-san II,ONA,5.5,15804,Comedy|Fantasy|Ecchi,
42867,"Kanojo, Okarishimasu Petit",ONA,5.91,22627,Comedy,
42883,Sore dake ga Neck,TV,5.67,7176,Mystery|Romance,Workplace|contemporary fantasy|plot continuity|working life
42885,Zoids Wild Senki,ONA,6.45,957,Adventure|Comedy|Sci-Fi,Mecha|Military
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,Movie,8.32,26425,Drama|Sci-Fi,Adult Cast|Military|Space|war|space battles|space opera
42890,Cap Kakumei Bottleman,ONA,5.48,1263,Action,Strategy Game
42892,Baraou no Souretsu,TV,6.43,66036,Action|Drama|Supernatural|Boys Love|Romance,Historical|bishounen|swordplay|feudal warfare|unrequited love|Love Polygon|angst|conspiracy|tragedy|coming of age|parental abandonment|war|Christianity|murder
42897,Horimiya,TV,8.18,1641082,Romance|Gourmet|Action|Comedy,School|high school|Gag Humor|violence|multiple couples|unrequited love|Love Polygon|baking|sexual fantasies|angst|ecchi|friendship|coming of age|parental abandonment|student government
42898,Wan Jie Xian Zong 4th Season,ONA,7.1,2982,Action|Fantasy|Romance,Historical
42899,My Little Goat,Movie,7.2,2594,Drama|Horror,
42906,Zetsubou no Kaibutsu,Movie,5.76,1849,Drama|Horror,
42913,Saezuru Doubutsu wa Yarushikanai!,ONA,6.44,2737,Comedy,
42914,Planetarium Pokemon: Aurora kara no Message,Movie,6.64,2380,Action|Adventure|Comedy|Fantasy,
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,Movie,7.95,287487,Action|Adventure|Fantasy,Video Game|swordplay|Survival
42923,SK∞,TV,8.0,632682,Sports,Racing|friendship
42938,Fruits Basket: The Final,TV,8.93,564218,Drama|Romance|Supernatural,bishounen|contemporary fantasy|Reverse Harem|curse
42940,Hanma Baki: Son of Ogre,ONA,7.64,199952,Sports,Combat Sports|Gore
42941,Uma Musume: Pretty Derby Season 2,TV,8.33,111957,Sports,Anthropomorphic|Racing|juujin|idol|Music|friendship|the arts|rivalry
42946,Kusoge tte Iuna! Animation,ONA,5.39,2945,Comedy,Video Game
42947,Qin Xia,ONA,6.51,2795,Action|Adventure|Fantasy,Super Power
42949,Shaonu Qianxian: Renxing Xiao Juchang 2,ONA,6.82,2533,Comedy|Sci-Fi,Anthropomorphic|Military
42950,Wo Jia Da Shixiong Shi Ge Fanpai,ONA,6.92,3175,Action|Adventure|Comedy,Historical|Martial Arts
42955,Hallelujah: Unmei no Sentaku,ONA,5.8,1459,Action|Fantasy,branching story
42956,Hanhua Riji 2nd Season,ONA,7.54,4342,Comedy|Supernatural,Gag Humor|medium awareness|Parody
42959,Yatogame-chan Kansatsu Nikki Sansatsume,TV,6.38,16077,Comedy,School
42962,Uzaki-chan wa Asobitai! Double,TV,7.25,253350,Comedy|Romance,Adult Cast|Love Status Quo|ecchi
42963,"Kanojo, Okarishimasu 2nd Season",TV,6.69,476496,Comedy|Romance,Adult Cast|Harem|bishoujo|university|Love Polygon|plot continuity|sexual fantasies|pantsu|ecchi|School|large breasts
42966,Zhan Shuang Panini,ONA,6.64,814,Action|Comedy,
42976,Biohazard: Infinite Darkness,ONA,6.27,19200,Action|Horror|Sci-Fi,
42981,Idolls!,TV,5.3,5867,,Idols (Female)|idol|Music
42985,Ling Long: Incarnation Middle Chapter,ONA,7.51,2805,Action|Drama|Horror|Sci-Fi|Suspense,
42994,Jashin-chan Dropkick X,TV,7.48,46816,Comedy|Supernatural,Gag Humor|Mythology|demon|contemporary fantasy|Parody|violence
43001,Youjo Shachou,ONA,6.6,4258,Comedy,Workplace
43007,Osananajimi ga Zettai ni Makenai Love Comedy,TV,6.07,294484,Comedy|Romance,Harem|School|super deformed|Gag Humor|violence|Love Polygon|pantsu|ecchi
43204,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,Movie,7.0,3723,Sci-Fi|Action,Mecha|Space|pirate|robot|piloted robot|crime
43205,Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,Movie,7.18,3315,Sci-Fi|Action,Mecha|Space|pirate|robot|piloted robot|crime
43206,Gundam: G no Reconguista Movie V - Shisen wo Koete,Movie,7.13,3291,Sci-Fi|Action,Mecha|Space|pirate|robot|piloted robot|crime
43212,Cai Mogu,Movie,5.53,267,,
43219,Dongguo Xiansheng,Movie,5.66,264,,
43229,Godzilla: S.P,TV,6.67,75478,Award Winning|Mystery|Sci-Fi,Mecha
43288,Tsukiusa. Gekijou,ONA,6.04,609,Comedy,
43291,Mu Wang Zhi Wang: You Du Zhan,ONA,6.34,480,Action|Adventure|Romance,Historical
43299,Wonder Egg Priority,TV,7.54,834802,Drama|Supernatural|Suspense|Action|Fantasy|Horror|Romance,Psychological|middle school|gunfights|Super Power|contemporary fantasy|dark fantasy|sex|nudity|violence|teacher x student|plot continuity|angst|friendship|School|alcohol|tragedy|Survival|afterlife
43325,Yuukoku no Moriarty Part 2,TV,8.29,292621,Mystery|Suspense,Adult Cast|Historical|Organized Crime|Psychological|Detective|crime
43350,Gebäude Bäude,TV,6.22,2113,Comedy|Sci-Fi,
43353,Bear Bear Bear Kuma!,ONA,6.57,10128,Comedy|Action|Fantasy|Adventure,magic|deity|Super Power|high fantasy|super deformed|Gag Humor|violence|ecchi|tragedy|parental abandonment|superhero|goblin|CGDCT|corrupt nobility
43385,Around the World!,Movie,5.73,341,Avant Garde,
43413,Chiyuki no Fashion Check,ONA,5.39,1199,Comedy,
43419,Yubi no Sukima-chan,Movie,5.19,582,Avant Garde,Music
43429,Matierica,Movie,5.93,381,Avant Garde,
43432,Umi no Uta,Movie,5.43,503,Avant Garde,
43439,Shadows House,TV,7.82,283490,Fantasy|Mystery|Adventure,maid|parasite|friendship|conspiracy
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,7.31,171953,Comedy|Romance|Sci-Fi|Slice of Life,Adult Cast|office lady|super deformed|Gag Humor|university|multiple couples|unrequited love|School|working life
43506,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,OVA,5.53,3637,Ecchi,Mecha|ecchi
43523,Tsuki ga Michibiku Isekai Douchuu,TV,7.72,560698,Action|Adventure|Comedy|Fantasy|Slice of Life,lingerie|Samurai|elf|small breasts|magic|dragon|deity|swordplay|Gag Humor|medium awareness|Parody|nudity|violence|stereotypes|ecchi|Anthropomorphic|Harem|politics|racism|crime|disaster|conspiracy|war|rotten world|working life|Survival|murder|deconstruction|economics|tone changes|curse|thievery|large breasts
43556,Tsurune Movie: Hajimari no Issha,Movie,7.53,21619,Sports,School
43568,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,ONA,6.93,7139,Fantasy,
43591,Hetalia World★Stars,ONA,6.88,23794,Comedy,Anthropomorphic|Gag Humor|Historical|Parody
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,TV,8.95,1113443,Comedy|Romance,School|high school|angst|student government
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,OVA,7.58,262794,Comedy|Romance|Ecchi|Gourmet,School|high school|Parody|school clubs|nudity|ecchi|student government|sexual humour
43626,Jue Shi Wu Hun,ONA,6.8,3549,Action|Fantasy,Martial Arts
43690,Tenkuu Shinpan,ONA,6.68,382093,Action|Horror|Mystery|Suspense|Girls Love|Romance,Survival|gunfights|battle royale|swordplay|nudity|violence|pantsu|ecchi|murder
43691,Kageki Shoujo!!,TV,7.74,93495,Drama|Comedy|Romance|Sports,Performing Arts|School|all-girls school|idol|art school|track and field|performance|Music|friendship|the arts|coming of age|boarding school|rivalry|social media
43692,Gokushufudou,ONA,7.26,476876,Comedy|Gourmet|Slice of Life,Adult Cast|Gag Humor|Organized Crime|mafia
43693,Thermae Romae Novae,ONA,7.19,30041,Comedy,Adult Cast|Historical|Time Travel|Military|conspiracy|alcohol
43694,Rilakkuma to Yuuenchi,ONA,6.87,3974,Slice of Life,Anthropomorphic|Iyashikei
43697,Yasuke,ONA,5.74,91170,Action|Fantasy,Adult Cast|Historical|Samurai|magic|swordplay|Mecha|violence
43704,Tomato Confit,Movie,5.84,363,Comedy|Drama,
43711,Juunenbun no Watashi e,ONA,6.35,1864,Drama,
43722,Ai wo Komete,ONA,5.56,715,Slice of Life,
43727,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Mini Anime",ONA,5.68,2452,Action|Fantasy,
43735,Cue!,TV,6.78,28414,Comedy|Slice of Life,Music|Showbiz|seiyuu|Parody|performance|angst|friendship|the arts|working life|training|social media
43741,Getter Robo Arc,TV,6.4,7075,Sci-Fi,Mecha
43755,Misaki no Mayoiga,Movie,6.86,15122,Award Winning|Drama|Fantasy,magic|demon|disaster|earthquake
43756,Bakuten!!,TV,7.48,114923,Sports,Performing Arts|School|friendship|coming of age
43760,Hikari no Ou,TV,6.36,50013,Adventure|Drama|Fantasy,post-apocalyptic|disaster
43762,Hula Fulla Dance,Movie,6.34,5312,,Performing Arts
43763,Cestvs: The Roman Fighter,TV,5.95,22207,Drama|Sports|Action,Combat Sports|Historical|Martial Arts|combat
43767,Night Head 2041,TV,6.48,47883,Drama|Mystery|Sci-Fi|Suspense,Psychological|Super Power|cyberpunk
