userID,holdout_animeID,train_anime_ids,profile_size,user_level,popularity_rank,metadata_rank,graph_rank,people_staff_rank,item_knn_rank,latent_svd_rank,full_hybrid_rank,tuned_hybrid_rank,level_tuned_hybrid_rank,example_method,product_hybrid_top12_anime_ids,candidate_pool_size,holdout_title,train_titles,product_hybrid_top12_titles,case_type
6850973,14741,20|121|1535|1735|5114|5231|6547|9919|10620|11111|11757|11771|16894|18679|19815|20507|20583|21881|22199|22319,65,Casual,2,8,5,39,95,100,9,8,9,level_tuned_product_hybrid,32937|32995|35994|18179|37141|48585|44276|57554|14741|41380|49556|37393,101,Chuunibyou demo Koi ga Shitai!,Naruto | Fullmetal Alchemist | Death Note | Naruto: Shippuuden | Fullmetal Alchemist: Brotherhood | Inazuma Eleven | Angel Beats! | Ao no Exorcist,"Kono Subarashii Sekai ni Shukufuku wo! 2 | Yuri!!! on Ice | Satsuriku no Tenshi | Yowamushi Pedal | Hataraku Saibou | Black Clover: Mahou Tei no Ken | Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara | Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran | Chuunibyou demo Koi ga Shitai! | 100-man no Inochi no Ue ni Ore wa Tatteiru | Love All Play | Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",both_hit
7116460,30694,1|19|20|21|30|33|44|45|121|170|199|223|235|245|269|288|323|392|407|527,292,Fan,7,9,3,4,1,1,1,1,1,level_tuned_product_hybrid,30694|15809|6547|28121|31933|42826|5460|35222|39195|54913|48413|63130,101,Dragon Ball Super,Cowboy Bebop | Monster | Naruto | One Piece | Shinseiki Evangelion | Kenpuu Denki Berserk | Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen | Rurouni Kenshin: Meiji Kenkaku Romantan,"Dragon Ball Super | Hataraku Maou-sama! | Angel Beats! | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka | JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai | Seijo no Maryoku wa Bannou desu | Meitantei Conan Movie 13: Shikkoku no Chaser | Gakuen Babysitters | Beastars | Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru. | Hataraku Maou-sama!! | Boku no Hero Academia: More",both_hit
7213385,38329,1|19|20|21|226|256|431|777|853|918|1195|1316|1535|1575|1689|1735|1840|2001|2167|2236,264,Fan,1,1,1,11,1,1,1,1,1,level_tuned_product_hybrid,38329|6213|57433|39486|45055|31389|39790|38735|160|49470|16934|479,101,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Cowboy Bebop | Monster | Naruto | One Piece | Elfen Lied | Hoshi no Koe | Howl no Ugoku Shiro | Hellsing Ultimate,"Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai | Toaru Kagaku no Railgun | Seishun Buta Yarou wa Santa Claus no Yume wo Minai | Gintama: The Final | Taishou Otome Otogibanashi | Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day | Adachi to Shimamura | 7 Seeds | Ima, Soko ni Iru Boku | Mamahaha no Tsurego ga Motokano datta | Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel | Ueki no Housoku",both_hit
7216821,49784,3545|44511|46569|48316|49458|49596|49612|49613|49778|49889|49918|50172|50425|50932|51019|51462|52034|52046|52211|52299,52,Casual,9,7,8,4,4,2,2,3,3,level_tuned_product_hybrid,51180|57380|49784|49776|42072|59833|62068|50713|40080|58484|7661|40908,101,Mairimashita! Iruma-kun 3rd Season,Kochira Katsushikaku Kameari Kouenmae Hashutsujo | Chainsaw Man | Jigokuraku | Kage no Jitsuryokusha ni Naritakute! | Kono Subarashii Sekai ni Shukufuku wo! 3 | Blue Lock | Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu | Chiyu Mahou no Machigatta Tsukaikata,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season | Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu | Mairimashita! Iruma-kun 3rd Season | Kumichou Musume to Sewagakari | Kenja no Deshi wo Nanoru Kenja | Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage | Snowball Earth | Mahouka Koukou no Rettousei 3rd Season | Quanzhi Gaoshou: Dianfeng Rongyao | Ishura 2nd Season | Giant Killing | Kemono Jihen,both_hit
7240169,9734,185|523|849|1887|4224|4382|5680|6045|6862|7791|8857|9617|9756|10165|11553|11757|14741|14753|16498|16662,82,Casual,14,4,2,1,1,2,2,2,1,level_tuned_product_hybrid,9734|51096|934|10162|36266|34382|6594|22297|50932|39017|14345|35466,101,K-On!!: Keikaku!,Initial D First Stage | Tonari no Totoro | Suzumiya Haruhi no Yuuutsu | Lucky☆Star | Toradora! | Suzumiya Haruhi no Yuuutsu (2009) | K-On! | Kimi ni Todoke,K-On!!: Keikaku! | Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season | Higurashi no Naku Koro ni | Usagi Drop | Mahou Shoujo Site | Citrus | Katanagatari | Fate/stay night: Unlimited Blade Works | Saikyou Onmyouji no Isekai Tenseiki | Kyokou Suiri | Btooom! | ReLIFE: Kanketsu-hen,hybrid_win
7274461,28677,1|20|21|30|32|33|226|268|269|356|442|464|528|918|936|1117|1118|1119|1120|1535,436,Fan,2,9,2,2,3,1,1,1,1,level_tuned_product_hybrid,28677|34933|41930|14893|36049|23321|37781|34855|59490|58749|666|34325,101,Yamada-kun to 7-nin no Majo,"Cowboy Bebop | Naruto | One Piece | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kenpuu Denki Berserk | Elfen Lied | Golden Boy","Yamada-kun to 7-nin no Majo | Kakegurui | Kamisama ni Natta Hi | Dakara Boku wa, H ga Dekinai. Mie Sugi! Mizugi Contest | Dagashi Kashi 2 | Log Horizon 2nd Season | Overlord: Ple Ple Pleiades 3 | Gabriel DropOut Specials | Kaijuu 8-gou: Hoshina no Kyuujitsu | Arknights: Rise from Ember | JoJo no Kimyou na Bouken | Pokemon XY&Z Specials",both_hit
7298047,18671,19|20|21|22|24|26|27|30|31|32|57|59|62|64|65|72|133|157|163|164,897,Veteran,1,3,1,16,88,1,1,1,1,level_tuned_product_hybrid,18671|4548|9751|10928|31318|11005|5454|12893|9252|9917|7711|38778,101,Chuunibyou demo Koi ga Shitai! Ren,Monster | Naruto | One Piece | Tennis no Oujisama | School Rumble | Texhnolyze | Trinity Blood | Shinseiki Evangelion,Chuunibyou demo Koi ga Shitai! Ren | Yozakura Quartet | Strike Witches Movie | Nogizaka Haruka no Himitsu Finale ♪ | Comet Lucifer | Holy Knight | Yoku Wakaru Gendai Mahou | Danshi Koukousei no Nichijou Specials | Break Blade Movie 3: Kyoujin no Ato | Pokemon Movie 14 White: Victini to Kuroki Eiyuu Zekrom | Karigurashi no Arrietty | Midara na Ao-chan wa Benkyou ga Dekinai,both_hit
7409881,20,21|30|32|121|199|269|1535|1575|2001|2156|2904|4224|5114|5962|6171|8074|9130|10087|10370|10620,169,Fan,1,1,1,24,11,1,1,1,1,level_tuned_product_hybrid,20|35073|42282|34497|42429|34964|40359|6594|2966|154|9135|39808,101,Naruto,"One Piece | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Fullmetal Alchemist | Sen to Chihiro no Kamikakushi | Bleach | Death Note | Code Geass: Hangyaku no Lelouch",Naruto | Overlord II | Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X | Death March kara Hajimaru Isekai Kyousoukyoku | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season | Killing Bites | Ikebukuro West Gate Park | Katanagatari | Ookami to Koushinryou | Shaman King | Fullmetal Alchemist: The Sacred Star of Milos | Non Non Biyori Nonstop,both_hit
7502718,51009,18|21|121|185|186|187|199|437|731|813|822|918|1365|1506|1535|1689|2393|2608|4447|5114,118,Casual,2,2,1,1,2,1,1,1,1,level_tuned_product_hybrid,51009|39534|6|1281|11617|34825|37430|1358|5152|8841|15201|49938,101,Jujutsu Kaisen 2nd Season,Initial D Fourth Stage | One Piece | Fullmetal Alchemist | Initial D First Stage | Initial D Second Stage | Initial D Third Stage | Sen to Chihiro no Kamikakushi | Perfect Blue,Jujutsu Kaisen 2nd Season | Jibaku Shounen Hanako-kun | Trigun | Gakkou no Kaidan | High School DxD | Keppeki Danshi! Aoyama-kun | Tensei shitara Slime Datta Ken | Hokuto no Ken Movie | Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!! | Kore wa Zombie desu ka? | Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara | Ame wo Tsugeru Hyouryuu Danchi,both_hit
7514587,40935,20|21|121|918|1535|2001|2759|3784|3785|5081|5114|9253|9260|11061|11597|11757|11977|11979|14513|15689,106,Casual,3,1,3,26,1,1,1,1,1,level_tuned_product_hybrid,40935|57592|4898|23277|6171|50307|153|10075|40256|15793|32836|38475,101,Beastars 2nd Season,Naruto | One Piece | Fullmetal Alchemist | Gintama | Death Note | Tengen Toppa Gurren Lagann | Evangelion Movie 1: Jo | Evangelion Movie 2: Ha,Beastars 2nd Season | Dr. Stone: Science Future | Kuroshitsuji | Saenai Heroine no Sodatekata | Saint Seiya: The Lost Canvas - Meiou Shinwa | Tonikaku Kawaii 2nd Season | Juuni Kokuki | Naruto x UT | Cannon Busters | Senki Zesshou Symphogear G | Senki Zesshou Symphogear AXZ | Yuru Camp△ Movie,both_hit
7637004,23277,356|849|1210|1535|1575|2025|2904|2993|4214|4224|4382|4654|4898|5081|5114|6045|6347|6512|6547|6573,347,Fan,1,5,1,17,2,1,1,1,1,level_tuned_product_hybrid,23277|23321|25099|33028|6213|24991|34544|24277|32561|21473|12753|7193,101,Saenai Heroine no Sodatekata,Fate/stay night | Suzumiya Haruhi no Yuuutsu | NHK ni Youkoso! | Death Note | Code Geass: Hangyaku no Lelouch | Darker than Black: Kuro no Keiyakusha | Code Geass: Hangyaku no Lelouch R2 | Rosario to Vampire,"Saenai Heroine no Sodatekata | Log Horizon 2nd Season | Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken | Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen | Toaru Kagaku no Railgun | No Game No Life Specials | Koutetsujou no Kabaneri Movie 3: Unato Kessen | Yowamushi Pedal: Grande Road | Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter | Persona 3 the Movie 2: Midsummer Knight's Dream | Phi Brain: Kami no Puzzle - Orpheus Order-hen | Aoi Bungaku Series",both_hit
7807722,25777,21|240|587|1210|1535|2924|2926|3002|4224|4535|4722|5680|6547|7661|9253|9989|11061|11111|12175|12355,65,Casual,1,3,2,1,18,1,1,1,1,level_tuned_product_hybrid,25777|934|17265|34542|121|49596|1887|1571|39783|6637|66|18465,101,Shingeki no Kyojin Season 2,One Piece | Genshiken | Hanbun no Tsuki ga Noboru Sora | NHK ni Youkoso! | Death Note | ef: A Tale of Memories. | Myself; Yourself | Gyakkyou Burai Kaiji: Ultimate Survivor,Shingeki no Kyojin Season 2 | Higurashi no Naku Koro ni | Log Horizon | Inuyashiki | Fullmetal Alchemist | Blue Lock | Lucky☆Star | Ghost Hunt | 5-toubun no Hanayome ∬ | Higashi no Eden Movie II: Paradise Lost | Azumanga Daiou The Animation | Genshiken Nidaime,both_hit
8262755,530,20|30|1535|5114|5231|10495|11061|16498|23273|32281|35120|36649|37450|38000|38524|39533|39534|39790|40456|40748,25,Beginner,10,1,12,49,29,7,5,8,8,level_tuned_product_hybrid,44074|20047|6171|6|50330|51614|528|530|1852|48702|34279|60151,101,Bishoujo Senshi Sailor Moon,Naruto | Shinseiki Evangelion | Death Note | Fullmetal Alchemist: Brotherhood | Inazuma Eleven | Yuru Yuri | Hunter x Hunter (2011) | Shingeki no Kyojin,Shiguang Dailiren | Sakura Trick | Saint Seiya: The Lost Canvas - Meiou Shinwa | Trigun | Bungou Stray Dogs 4th Season | Ao no Orchestra | Pokemon Movie 01: Mewtwo no Gyakushuu | Bishoujo Senshi Sailor Moon | Hidamari Sketch | Dance Dance Danseur | Grancrest Senki | Eris no Seihai,both_hit
8440083,33206,1|19|20|30|32|33|121|185|223|269|527|813|1735|3588|5680|7791|9253|11887|12189|13601,140,Casual,1,8,2,40,3,1,1,1,1,level_tuned_product_hybrid,33206|392|66|50854|41380|25681|38410|885|54898|8675|58811|61128,101,Kobayashi-san Chi no Maid Dragon,"Cowboy Bebop | Monster | Naruto | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Kenpuu Denki Berserk | Fullmetal Alchemist | Initial D First Stage","Kobayashi-san Chi no Maid Dragon | Yuu☆Yuu☆Hakusho | Azumanga Daiou The Animation | Benriya Saitou-san, Isekai ni Iku | 100-man no Inochi no Ue ni Ore wa Tatteiru | Kamisama Hajimemashita◎ | Cike Wu Liuqi Fanwai | Tenshi no Tamago | Bungou Stray Dogs 5th Season | Seitokai Yakuindomo | Tougen Anki | Yuusha Party wo Oidasareta Kiyoubinbou",both_hit
8464759,10162,1|16|19|21|26|30|32|43|66|72|73|121|145|153|160|199|227|232|237|240,201,Fan,6,41,1,55,3,1,1,1,1,level_tuned_product_hybrid,10162|42938|2904|32681|1974|345|18229|9760|37497|31973|41457|1091,101,Usagi Drop,"Cowboy Bebop | Hachimitsu to Clover | Monster | One Piece | Texhnolyze | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Koukaku Kidoutai",Usagi Drop | Fruits Basket: The Final | Code Geass: Hangyaku no Lelouch R2 | Uchuu Patrol Luluco | Glass no Kamen (2005) | Eikoku Koi Monogatari Emma | Gatchaman Crowds | Hoshi wo Ou Kodomo | Irozuku Sekai no Ashita kara | Kidou Senshi Gundam Thunderbolt | 86 | Kidou Senshi Gundam II: Ai Senshi-hen,both_hit
8476251,36726,1|30|47|53|66|121|136|164|199|223|227|245|356|508|523|528|552|585|634|777,259,Fan,7,11,8,23,20,6,6,5,5,level_tuned_product_hybrid,7311|10396|10119|5341|36726|71|9213|38474|50203|45613|5671|900,101,Yuragi-sou no Yuuna-san,Cowboy Bebop | Shinseiki Evangelion | Akira | Ai Yori Aoshi | Azumanga Daiou The Animation | Fullmetal Alchemist | Hunter x Hunter | Mononoke Hime,Suzumiya Haruhi no Shoushitsu | Ben-To | Seitokai Yakuindomo OVA | Ookami to Koushinryou II | Yuragi-sou no Yuuna-san | Full Metal Panic! | Kowarekake no Orgel | Yuru Camp△ Season 2 | Love Live! Superstar!! 2nd Season | Kawaii dake ja Nai Shikimori-san | Saki | Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,both_hit
8533134,51535,226|9253|11061|12531|16498|20507|32828|40834|42897|43608|43735|44059|45425|47778|48553|48736|49114|49519|49721|49782,22,Beginner,1,5,101,1,50,1,1,3,3,level_tuned_product_hybrid,10793|934|51535|44203|42963|40496|10029|31405|38475|23673|46587|41345,101,Shingeki no Kyojin: The Final Season - Kanketsu-hen,Elfen Lied | Steins;Gate | Hunter x Hunter (2011) | Sakamichi no Apollon | Shingeki no Kyojin | Noragami | Amaama to Inazuma | Ousama Ranking,"Guilty Crown | Higurashi no Naku Koro ni | Shingeki no Kyojin: The Final Season - Kanketsu-hen | Seirei Gensouki | Kanojo, Okarishimasu 2nd Season | Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou | Coquelicot-zaka kara | Joker Game | Yuru Camp△ Movie | Ookami Shoujo to Kuro Ouji | Tenchi Souzou Design-bu: Idea 13 | Noblesse",both_hit
8625381,28677,1195|1840|2167|3712|4181|9379|9989|10620|10638|10719|11319|11887|12175|12189|13759|14669|14813|15809|16001|16762,147,Casual,2,8,1,1,1,1,1,1,1,level_tuned_product_hybrid,28677|51705|40489|49778|53033|23421|36458|37972|39235|37515|31143|32214,101,Yamada-kun to 7-nin no Majo,Zero no Tsukaima | Zero no Tsukaima: Futatsuki no Kishi | Clannad | Zero no Tsukaima: Princesses no Rondo | Clannad: After Story | Denpa Onna to Seishun Otoko | Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. | Mirai Nikki (TV),Yamada-kun to 7-nin no Majo | Otonari ni Ginga | Sword Art Online: Alicization - War of Underworld Reflection | Kijin Gentoushou | Mecha-ude (TV) | Re:␣Hamatora | Soukou Musume Senki | Hoshiai no Sora | Ni no Kuni | Made in Abyss Movie 2: Hourou Suru Tasogare | Onsen Yousei Hakone-chan | Koukaku no Pandora,both_hit
8831756,37510,19|20|26|30|32|47|72|121|136|164|205|223|227|268|329|339|387|392|437|777,181,Fan,1,2,1,12,9,1,1,1,1,level_tuned_product_hybrid,37510|41467|35330|37989|55830|10162|10216|7044|12445|37210|55823|59711,101,Mob Psycho 100 II,"Monster | Naruto | Texhnolyze | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Akira | Full Metal Panic? Fumoffu | Fullmetal Alchemist","Mob Psycho 100 II | Bleach: Sennen Kessen-hen | Poputepipikku | Golden Kamuy 2nd Season | Fate/strange Fake | Usagi Drop | Yondemasu yo, Azazel-san. (TV) | Zan Sayonara Zetsubou Sensei Bangaichi | Tasogare Otome x Amnesia | Isekai Maou to Shoukan Shoujo no Dorei Majutsu | Natsume Yuujinchou Shichi | Shibou Yuugi de Meshi wo Kuu.",both_hit
9022010,10408,1|392|853|4224|7054|9756|16592|16664|21995|28171|28223|28851|32281|32282|33352|34599|37987|38000|40730|40748,26,Beginner,1,8,1,30,3,1,1,1,1,level_tuned_product_hybrid,10408|5|1943|15227|31245|4192|449|56063|51716|15059|62405|55844,101,Hotarubi no Mori e,Cowboy Bebop | Yuu☆Yuu☆Hakusho | Ouran Koukou Host Club | Toradora! | Kaichou wa Maid-sama! | Mahou Shoujo Madoka★Magica | Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation | Kaguya-hime no Monogatari,Hotarubi no Mori e | Cowboy Bebop: Tengoku no Tobira | Paprika | Kono Sekai no Katasumi ni | Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai | Hayate no Gotoku!! | InuYasha Movie 4: Guren no Houraijima | NieR:Automata Ver1.1a Part 2 | Bishoujo Senshi Sailor Moon Cosmos Movie | Initial D Fifth Stage | Fujimoto Tatsuki 17-26 | Tasogare Out Focus,both_hit
9066311,586,1575|2904|5114|7054|8425|9253|9919|10087|10161|10863|11577|11741|14289|16498|16592|21105|21995|22199|23283|23755,29,Beginner,25,15,101,11,54,94,18,25,25,level_tuned_product_hybrid,48569|23281|21843|34542|39468|30458|50425|11021|3656|32086|4177|58861,101,Ayakashi: Japanese Classic Horror,Code Geass: Hangyaku no Lelouch | Code Geass: Hangyaku no Lelouch R2 | Fullmetal Alchemist: Brotherhood | Kaichou wa Maid-sama! | Gosick | Steins;Gate | Ao no Exorcist | Fate/Zero,"86 Part 2 | Psycho-Pass 2 | Shingeki no Bahamut: Genesis | Inuyashiki | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen | Tokyo Ghoul: ""Jack"" | Fuufu Ijou, Koibito Miman. | Muv-Luv Alternative: Total Eclipse | Monochrome Factor | Blame! Movie | Bounen no Xamdou | Hanazakari no Kimitachi e",both_miss
9085745,9919,1|5|6|15|18|19|30|32|33|43|45|47|48|57|120|136|145|164|170|185,451,Fan,1,12,2,4,77,2,2,2,2,level_tuned_product_hybrid,934|9919|5530|38481|16353|1453|123|4884|1313|33983|33190|50608,101,Ao no Exorcist,"Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Trigun | Eyeshield 21 | Initial D Fourth Stage | Monster | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Higurashi no Naku Koro ni | Ao no Exorcist | Pandora Hearts | Toaru Kagaku no Railgun T | Love Lab | Maison Ikkoku | Fushigi Yuugi | Tales of the Abyss | Digimon Adventure 02 | Onihei | Planetarian: Hoshi no Hito | Tokyo Revengers: Seiya Kessen-hen,both_hit
9131996,35760,18|30|32|185|186|187|889|1519|2001|2759|3784|3785|5114|8795|9253|11577|14349|15059|16498|18679,73,Casual,1,1,1,1,2,1,1,1,1,level_tuned_product_hybrid,35760|60371|12413|31|36884|160|44276|38080|40211|37988|37150|1454,101,Shingeki no Kyojin Season 3,"Initial D Fourth Stage | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Initial D First Stage | Initial D Second Stage | Initial D Third Stage | Black Lagoon | Black Lagoon: The Second Barrage","Shingeki no Kyojin Season 3 | Seihantai na Kimi to Boku | Jormungand | Shinseiki Evangelion Movie: Shi to Shinsei | Hisone to Maso-tan | Ima, Soko ni Iru Boku | Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara | Kono Oto Tomare! | Luo Xiaohei Zhanji (Movie) | Uchuu Senkan Tiramisù II | Douluo Dalu | Kemonozume",both_hit
9177565,25241,20|21|136|137|138|139|199|431|442|459|460|461|462|463|464|465|466|523|578|594,738,Veteran,26,58,13,4,2,8,11,9,4,level_tuned_product_hybrid,49891|41623|8795|25241|20787|58592|21603|31|51213|12729|49939|30709,101,AkaKill! Gekijou,Naruto | One Piece | Hunter x Hunter | Hunter x Hunter: Original Video Animation | Hunter x Hunter: Greed Island | Hunter x Hunter: Greed Island Final | Sen to Chihiro no Kamikakushi | Howl no Ugoku Shiro,Tensei shitara Ken deshita | Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω | Panty & Stocking with Garterbelt | AkaKill! Gekijou | Black Bullet | Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki | Mekakucity Actors | Shinseiki Evangelion Movie: Shi to Shinsei | Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu | High School DxD OVA | Petit Seka | Kamisama Hajimemashita: Kako-hen,hybrid_win
9259128,32380,5081|9260|10719|11617|11757|12729|13357|15451|15583|15809|16011|17641|17895|18277|19163|20507|20767|21647|21881|22199,153,Fan,2,6,3,5,5,1,1,2,2,level_tuned_product_hybrid,18153|32380|31553|53447|40542|37828|40102|1363|32526|52826|45753|38909,101,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,Bakemonogatari | Kizumonogatari I: Tekketsu-hen | Boku wa Tomodachi ga Sukunai | High School DxD | Sword Art Online | High School DxD OVA | High School DxD Specials | High School DxD New,Kyoukai no Kanata | Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo! | Charlotte: Tsuyoimono-tachi | Tu Bian Yingxiong X | Saiki Kusuo no Ψ-nan: Ψ-shidou-hen | Bokura no Nanokakan Sensou | Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka? Namiuchigiwa no Okaasan wa Suki desu ka? | Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha | Love Live! Sunshine!! | Tsurune: Tsunagari no Issha | Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi | Infinite Dendrogram,both_hit
9267327,667,934|1569|1575|2904|5030|6747|8086|9041|9988|10578|18247|18679|19315|21603,14,Beginner,44,8,4,3,3,17,11,7,7,level_tuned_product_hybrid,226|11751|440|39565|15051|48417|667|16067|15437|11491|53580|878,101,Kashimashi: Girl Meets Girl,Higurashi no Naku Koro ni | Otome wa Boku ni Koishiteru | Code Geass: Hangyaku no Lelouch | Code Geass: Hangyaku no Lelouch R2 | Maria†Holic | Dance in the Vampire Bund | Densetsu no Yuusha no Densetsu | IS: Infinite Stratos,"Elfen Lied | Senki Zesshou Symphogear | Shoujo Kakumei Utena | Boku no Hero Academia the Movie 2: Heroes:Rising | Love Live! School Idol Project | Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou | Kashimashi: Girl Meets Girl | Nagi no Asu kara | Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu | Recorder to Randoseru Do♪ | Tensei shitara Slime Datta Ken 3rd Season | Zegapain",hybrid_win
9345963,57658,1|5|20|21|33|199|205|263|264|265|416|431|437|512|513|523|578|585|597|889,194,Fan,2,3,1,7,1,1,1,1,1,level_tuned_product_hybrid,57658|35839|16|150|54463|5781|30711|53439|50183|34784|9366|21843,101,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,Cowboy Bebop | Cowboy Bebop: Tengoku no Tobira | Naruto | One Piece | Kenpuu Denki Berserk | Sen to Chihiro no Kamikakushi | Samurai Champloo | Hajime no Ippo,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen | Sora yori mo Tooi Basho | Hachimitsu to Clover | Blood+ | Vinland Saga Season 2: Drowning in the Shadow | Isekai no Seikishi Monogatari | Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e | Boushoku no Berserk | Blue Giant | Kuroko no Basket: Oshaberi Shiyou ka | Kaichou wa Maid-sama!: Omake da yo! | Shingeki no Bahamut: Genesis,both_hit
9499142,40748,19|30|32|66|199|437|512|578|813|849|1195|1535|2476|3588|4224|4382|5114|7311|8425|8525,144,Casual,1,3,1,1,30,1,1,1,1,level_tuned_product_hybrid,40748|38186|28907|59791|62164|906|31716|34176|57892|19291|3420|3467,101,Jujutsu Kaisen,"Monster | Shinseiki Evangelion | Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni | Azumanga Daiou The Animation | Sen to Chihiro no Kamikakushi | Perfect Blue | Majo no Takkyuubin | Hotaru no Haka","Jujutsu Kaisen | Bokutachi wa Benkyou ga Dekinai | Gate: Jieitai Kanochi nite, Kaku Tatakaeri | Ruri no Houseki | Akane-banashi | Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru | Rewrite | Zero kara Hajimeru Mahou no Sho | Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made | Pokemon XY | Shigofumi | Nogizaka Haruka no Himitsu",both_hit
9558672,20509,918|5081|6171|6702|9260|9756|9969|10087|11597|11741|11757|11977|11979|11981|14075|14467|14513|15417|15689|16498,111,Casual,15,5,4,5,1,2,1,2,3,level_tuned_product_hybrid,32366|6746|20509|51105|523|55318|4872|10681|12477|21879|48471|1257,101,Fate/kaleid liner Prisma☆Illya 2wei!,Gintama | Bakemonogatari | Saint Seiya: The Lost Canvas - Meiou Shinwa | Fairy Tail | Kizumonogatari I: Tekketsu-hen | Mahou Shoujo Madoka★Magica | Gintama' | Fate/Zero,Gintama°: Aizome Kaori-hen | Durarara!! | Fate/kaleid liner Prisma☆Illya 2wei! | NieR:Automata Ver1.1a | Tonari no Totoro | Medalist | Goku Sayonara Zetsubou Sensei | Blood-C: The Last Dark | Sakasama no Patema | Sword Art Online: Sword Art Offline - Extra Edition | Tsuki to Laika to Nosferatu | Saint Seiya: Meiou Hades Juuni Kyuu-hen,hybrid_win
