case_type,interpretation_hint,userID,user_level,profile_size,holdout_animeID,heldout_title,heldout_catalog_score,advanced_split_popularity_baseline_rank,xgboost_pairwise_ranker_rank,xgboost_pairwise_ranker_holdout_model_score,top1_animeID,top1_title,top12_titles,candidate_pool_size
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1370119861,Fan,159,1208,Tatsu no Ko Tarou,6.81,65,60,-3.9572641849517822,34636,Ballroom e Youkoso,Ballroom e Youkoso | Uchuu Kyoudai | Higashi no Eden Movie I: The King of Eden | Area no Kishi | Shin Tennis no Oujisama | Mushishi Zoku Shou: Odoro no Michi | Dosanko Gal wa Namara Menkoi | Gatchaman Crowds Insight: Inbound | Kuroshitsuji Recap | Kamichu! | Gintama. | Tetsuwan Birdy Decode:02,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1154078052,Veteran,583,21523,Baku Tech! Bakugan Gachi,5.82,89,62,-3.677480459213257,48926,"Komi-san wa, Comyushou desu.","Komi-san wa, Comyushou desu. | Chuunibyou demo Koi ga Shitai! | Tonari no Seki-kun | Rewrite | Akuma no Riddle | Bungou Stray Dogs 4th Season | Mugyutto! Black Clover | Majo no Tabitabi | Gabriel DropOut Specials | Ping Pong the Animation | Isekai no Seikishi Monogatari | Oushitsu Kyoushi Heine",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1645791607,Fan,245,38162,Rinshi!! Ekoda-chan,5.52,71,64,-4.192312240600586,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka | Munou na Nana | 7 Seeds | Ousama Ranking | Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi | Bishoujo Senshi Sailor Moon Crystal Season III | Pokemon XY&Z: Subete no Nazo wo Tokiakase! | Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle | Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center | Beelzebub | Mitsu x Mitsu Drops | Soul Eater NOT!,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1667313870,Beginner,35,5717,Kiniro no Corda: Secondo Passo,7.11,42,65,-3.5660386085510254,1726,Devil May Cry,Devil May Cry | Beastars | Satsuriku no Tenshi | Gintama: The Final | Mato Seihei no Slave | Redline | Saint Seiya: Meiou Hades Juuni Kyuu-hen | Initial D Third Stage | Kidou Senshi Gundam 00 Second Season | Free! Dive to the Future | Yuu☆Yuu☆Hakusho (Movie) | Killing Bites,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,2100426183,Beginner,18,962,Aria the Natural,8.17,22,66,-2.36993670463562,33845,Free! Movie 1: Timeless Medley - Kizuna,"Free! Movie 1: Timeless Medley - Kizuna | Boku no Hero Academia 4th Season | Panty & Stocking with Garterbelt | Strange+ | 5-toubun no Hanayome | Juubee Ninpuuchou | Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero | Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita | Ginyuu Mokushiroku Meine Liebe | Wave!! Surfing Yappe!! | Kusuriya no Hitorigoto | Project ARMS: The 2nd Chapter",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,964558067,Casual,72,55315,Gensou Mangekyou: The Memories of Phantasm,7.65,56,67,-5.218545436859131,35120,Devilman: Crybaby,Devilman: Crybaby | One Room | Peter Grill to Kenja no Jikan | Another: The Other - Inga | Date A Live: Date to Date | Higurashi no Naku Koro ni Kai | Kawaii dake ja Nai Shikimori-san | Zom 100: Zombie ni Naru made ni Shitai 100 no Koto | Koukaku Kidoutai | Maji de Watashi ni Koi Shinasai! | Monogatari Series: Second Season | Kuroshitsuji II,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1607420392,Veteran,1506,563,DNA²,6.63,23,68,-2.420423984527588,71,Full Metal Panic!,Full Metal Panic! | Kokoro Connect | Date A Live: Date to Date | Higurashi no Naku Koro ni Rei | Ichigo Mashimaro | Sakasama no Patema | Groove Adventure Rave | Koukaku Kidoutai: Stand Alone Complex - Solid State Society | Fushigi no Umi no Nadia | Kodomo no Omocha | Code:Breaker | Mai-Otome,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1178032233,Casual,103,3306,Aoki Honoo,4.66,87,68,-2.215853214263916,36028,Golden Kamuy,Golden Kamuy | Stop!! Hibari-kun! | Jewelpet | Kamui no Ken | Detroit Metal City | Ashita no Nadja | Ie Naki Ko | Kikoushi Enma | Project ARMS | Tokimeki Memorial: Only Love | Katekyou Hitman Reborn! | Keijo!!!!!!!!,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1674326813,Veteran,550,9796,Atashin'chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,6.4,96,69,-3.741722822189331,32686,Keijo!!!!!!!!,Keijo!!!!!!!! | Hunter x Hunter (2011) | Amanchu! Advance | Kandagawa Jet Girls | Hakata Tonkotsu Ramens | Ani ni Tsukeru Kusuri wa Nai! 5 | Shingeki no Bahamut: Genesis | Sabikui Bisco | Beastars 2nd Season | Flying Witch Petit Special | Morita-san wa Mukuchi | Kawaii dake ja Nai Shikimori-san,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1342991312,Fan,364,8287,SD Gundam Sangokuden Brave Battle Warriors,6.37,88,70,-4.421267986297607,41025,Fumetsu no Anata e,Fumetsu no Anata e | 5-toubun no Hanayome | InuYasha | Kamonohashi Ron no Kindan Suiri | Oemojisangjuui | Overlord: Ple Ple Pleiades - Clementine Toubou-hen | Mamahaha no Tsurego ga Motokano datta | Bakemonogatari | Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen | Houkago Teibou Nisshi | Darker than Black: Ryuusei no Gemini | Kimi to Boku. 2,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1973550229,Veteran,668,1252,Fushigi no Umi no Nadia: Original Movie,5.27,85,71,-4.785484790802002,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai | Kimi no Suizou wo Tabetai | Koi to Uso | Dungeon Meshi | Overlord | Ikoku Meiro no Croisée The Animation | Sword Art Online: Alicization - War of Underworld 2nd Season | Tengen Toppa Gurren Lagann | Black★Rock Shooter (OVA) | Kanojo mo Kanojo | Otaku ni Yasashii Gal wa Inai!? | Uta∽Kata,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,807789073,Fan,273,53633,Bullbuster,6.15,55,72,-4.539928913116455,5114,Fullmetal Alchemist: Brotherhood,"Fullmetal Alchemist: Brotherhood | Pokemon XY&Z | Yozakura-san Chi no Daisakusen | Sentouin, Haken shimasu! | Senpai ga Uzai Kouhai no Hanashi | Shijou Saikyou no Deshi Kenichi | Back Street Girls: Gokudolls | Stranger: Mukou Hadan | Yasei no Last Boss ga Arawareta! | Kishibe Rohan wa Ugokanai | Kamiarizuki no Kodomo | Kuma Kuma Kuma Bear Punch!",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,921281372,Veteran,1469,33949,Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,7.04,19,73,-3.1744861602783203,27631,God Eater,God Eater | Gakkougurashi! | Juuni Kokuki | Gokudou-kun Manyuuki | Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0 | Date A Live II | Tetsuwan Birdy Decode | Chihayafuru 2 | Code Geass: Hangyaku no Lelouch II - Handou | Aoki Densetsu Shoot! | Warau Salesman | Wangu Xian Qiong,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1343165294,Beginner,23,33187,Katsudou Shashin,5.5,61,74,-5.968480110168457,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,"Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen | Kiseijuu: Sei no Kakuritsu | Komi-san wa, Comyushou desu. | Nagi no Asu kara | BanG Dream! Ave Mujica | Uma Musume: Pretty Derby | Platinum End | Love Live! Sunshine!! The School Idol Movie: Over the Rainbow | Trigun Stampede | Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram | Sirius | Gantz:O",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,2065821947,Fan,322,5147,Comic Party Revolution OVA,6.41,85,77,-5.716222763061523,10793,Guilty Crown,Guilty Crown | Big Order (TV) | Shuumatsu no Izetta | Akiba's Trip The Animation | Jigokuraku | Tetsuwan Birdy Decode | Kurogane no Linebarrels | Princess Connect! Re:Dive | Naruto: Shippuuden Movie 2 - Kizuna | Tu Bian Yingxiong X | Shingeki no Kyojin: The Final Season Part 2 | Himawari!!,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1885092128,Fan,189,13405,Utsu Musume Sayuri,2.02,61,77,-3.128105640411377,27775,Plastic Memories,Plastic Memories | Legend of Basara | Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu! | Kuroko no Basket: Tip Off | Shounen Maid | Meitantei Conan: Internet Nazo no Mail Jiken | Kaitou Joker 3rd Season | Captain Tsubasa | High☆Speed! Movie: Free! Starting Days | Douluo Dalu | Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu | Psycho-Pass 3: First Inspector,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,821187645,Veteran,507,21671,Keroro,6.9,62,78,-4.834860324859619,38826,Tenki no Ko,Tenki no Ko | Megami no Café Terrace | Mayoiga | Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega | Groove Adventure Rave | Garo: Honoo no Kokuin | Made in Abyss Movie 2: Hourou Suru Tasogare | Sword Art Online: Alicization - War of Underworld Recap | Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu | Freezing Vibration | Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen | Kokoro Connect,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1042608162,Fan,273,38923,Sinbi Apartment: Ghost Ball Bimil,6.88,82,81,-5.117745876312256,49782,Shadows House 2nd Season,Shadows House 2nd Season | Mirai no Mirai | Colorful (Movie) | City The Animation | Toaru Kagaku no Railgun S | Shuumatsu no Walküre II | Digimon Adventure Movie | One Piece Film: Gold | Persona 4 the Animation | Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen | Nabari no Ou | Infinite Dendrogram,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1563294075,Veteran,915,50010,Meitantei Conan: Hannin no Hanzawa-san,6.88,42,83,-2.970560073852539,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen | Princess Tutu | Casshern Sins | Kaitou Joker | Attack No.1 (1970) | Kanojo, Okarishimasu | Galaxy Angel | Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen | Mitsuami no Kamisama | Hong Ling Jin Xia | Uzaki-chan wa Asobitai! | Sekishoku Elegy",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,965643016,Fan,189,42220,Condom Battler Gorou,6.56,67,85,-5.995371341705322,41457,86,"86 | Josee to Tora to Sakana-tachi | Wotaku ni Koi wa Muzukashii | Kishibe Rohan wa Ugokanai | Fate/stay night Movie: Unlimited Blade Works | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka | Happy Sugar Life | Houkago Shounen Hanako-kun | Oroka na Tenshi wa Akuma to Odoru | Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru | Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... | Love Stage!!",101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1929398230,Casual,69,23057,Yukidoke,4.01,95,85,-5.828476428985596,41587,Boku no Hero Academia 5th Season,Boku no Hero Academia 5th Season | Kiseijuu: Sei no Kakuritsu | Makai Ouji: Devils and Realist | Magi: The Labyrinth of Magic | Fairy Tail (2014) | Happy Sugar Life | Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥ | Arslan Senki (TV) | Meitantei Conan | Cool Doji Danshi | Lost Song | Somali to Mori no Kamisama,101
hard_failure_rank_over_50,The held-out liked title was buried; this is a systematic failure candidate.,1934320981,Casual,116,5304,Akiba-chan,5.47,99,87,-5.837579727172852,28891,Haikyuu!! Second Season,Haikyuu!! Second Season | School Rumble | Akira | Akagami no Shirayuki-hime | Code Geass: Hangyaku no Lelouch | Shokugeki no Souma: Ni no Sara | Koi wa Ameagari no You ni | Pokemon: The Origin | Mouretsu Pirates | ChäoS;HEAd | Sakasama no Patema | Jewelpet Twinkle☆,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716457403,Fan,162,36896,Boku no Hero Academia the Movie 1: Futari no Hero,7.52,2,1,3.0591697692871094,36896,Boku no Hero Academia the Movie 1: Futari no Hero,"Boku no Hero Academia the Movie 1: Futari no Hero | Oroka na Tenshi wa Akuma to Odoru | Koi wa Futago de Warikirenai | Kakushigoto | Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta | Ousama Ranking: Yuuki no Takarabako | Keijo!!!!!!!! | Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life | High Card | One Punch Man 3 | Alma-chan wa Kazoku ni Naritai | White Album 2",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716728672,Fan,270,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,8.32,1,1,3.554229736328125,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Isekai Ittara Honki Dasu | Fate/Grand Carnival | Arakawa Under the Bridge | Hinako Note | K | Princess Principal | Magi: The Labyrinth of Magic | Koi to Senkyo to Chocolate | Himouto! Umaru-chanS | Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season | Mimi wo Sumaseba | Bungou Stray Dogs 4th Season,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716761462,Fan,266,195,Onegai☆Teacher,7.09,9,1,3.6857852935791016,195,Onegai☆Teacher,Onegai☆Teacher | Shakugan no Shana Movie | The iDOLM@STER | Dai Mahou Touge | Kyouran Kazoku Nikki | Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary | Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo! | Shinreigari | Shin Kidou Senki Gundam Wing | Mamoru-kun ni Megami no Shukufuku wo! | Vividred Operation | Hidamari Sketch x 365,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,714928018,Casual,114,2904,Code Geass: Hangyaku no Lelouch R2,8.92,1,1,2.9903926849365234,2904,Code Geass: Hangyaku no Lelouch R2,"Code Geass: Hangyaku no Lelouch R2 | Pokemon (2019) | Pokemon: Mewtwo - Kakusei e no Prologue | Kanojo, Okarishimasu | Pokemon: Pikachu no Wanpaku Island | Little Witch Academia (TV) | Zombieland Saga | Persona 3 the Movie 1: Spring of Birth | Bishoujo Senshi Sailor Moon | Haikyuu!! To the Top | Reikenzan: Hoshikuzu-tachi no Utage | Rurouni Kenshin: Meiji Kenkaku Romantan",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,715109487,Casual,101,7724,Shiki,7.72,3,1,3.227693557739258,7724,Shiki,Shiki | Nijiiro Days | Sora no Aosa wo Shiru Hito yo | Sakasama no Patema | ReLIFE: Kanketsu-hen Specials | Mashiro no Oto | Uchuu Kyoudai | Gatchaman Crowds | Hachimitsu to Clover II | Gunslinger Girl | Carnival Phantasm | Kidou Senshi Gundam: The Origin,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,715183783,Casual,54,23283,Zankyou no Terror,8.08,1,1,3.6999220848083496,23283,Zankyou no Terror,Zankyou no Terror | Houseki no Kuni | The God of High School | Aishiteruze Baby★★ | Plunderer | Totsukuni no Shoujo (2022) | Strike the Blood II | Mashle: Shinkakusha Kouho Senbatsu Shiken-hen | Silent Witch: Chinmoku no Majo no Kakushigoto | Nanatsu no Taizai: Kamigami no Gekirin | SSSS.Gridman | Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,715437828,Fan,455,4181,Clannad: After Story,8.93,3,1,3.5158979892730713,4181,Clannad: After Story,Clannad: After Story | Deadman Wonderland | Boku no Kokoro no Yabai Yatsu | Edens Zero 2nd Season | Kusuriya no Hitorigoto 2nd Season | Akuyaku Reijou wa Ringoku no Outaishi ni Dekiai sareru | Kimi wa Kanata | Grand Blue Season 2 | JoJo no Kimyou na Bouken (TV) | Psycho-Pass | Isekai Shokudou | Pokemon XY,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,715456341,Casual,67,1535,Death Note,8.62,1,1,3.0000040531158447,1535,Death Note,Death Note | Blue Lock | No Game No Life | 86 Part 2 | Shigatsu wa Kimi no Uso | Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen | Mieruko-chan | Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu | Amaama to Inazuma | Gintama: The Final | Gintama. Porori-hen | Hundred,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,718729806,Fan,377,50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,7.85,3,1,3.572685956954956,50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,"Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken | Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II | Kyuuketsuki Sugu Shinu | Arifureta Shokugyou de Sekai Saikyou Season 3 | Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story | Pandora Hearts | Shy 2nd Season | Chanto Suenai Kyuuketsuki-chan | Doukyonin wa Hiza, Tokidoki, Atama no Ue. | Genjitsu no Yohane: Sunshine in the Mirror | Yuri!!! on Ice",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716991984,Fan,173,4181,Clannad: After Story,8.93,2,1,2.7980613708496094,4181,Clannad: After Story,Clannad: After Story | Toaru Majutsu no Index | Bleach | Akudama Drive | Toaru Majutsu no Index III | Yozakura-san Chi no Daisakusen | Kemono Jihen | Kaijuu 8-gou 2nd Season | Aho Girl | Dragon Ball | Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita | Youkai Gakkou no Sensei Hajimemashita!,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,717130064,Casual,148,60285,Sakamoto Days Part 2,7.91,4,1,3.466503620147705,60285,Sakamoto Days Part 2,Sakamoto Days Part 2 | Gekkan Shoujo Nozaki-kun | Hinamatsuri | Golden Kamuy 2nd Season | Kami no Tou: Ouji no Kikan | Myself; Yourself | Subete ga F ni Naru | Persona 4 the Golden Animation | Tsugu Tsugumomo | No Guns Life 2nd Season | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA | Denpa-teki na Kanojo,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,717612225,Fan,303,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),7.75,4,1,3.393361806869507,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen) | Omoide no Marnie | Rainbow: Nisha Rokubou no Shichinin | RahXephon | Otaku no Video | Berserk: Ougon Jidai-hen I - Haou no Tamago | Blue Giant | Tales of Zestiria the Cross | Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. | Shin Mazinger Shougeki! Z-hen | Manga de Wakaru! Fate/Grand Order | Grisaia no Meikyuu: Caprice no Mayu 0,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,717924624,Fan,275,48583,Shingeki no Kyojin: The Final Season Part 2,8.77,2,1,2.732478141784668,48583,Shingeki no Kyojin: The Final Season Part 2,Shingeki no Kyojin: The Final Season Part 2 | Otonari ni Ginga | Isekai Shikkaku | Seihantai na Kimi to Boku | Mob Psycho 100 | Uruwashi no Yoi no Tsuki | Takopii no Genzai | Arifureta Shokugyou de Sekai Saikyou Specials | Afro Samurai | Umi ga Kikoeru | IS: Infinite Stratos | Jibaku Shounen Hanako-kun 2,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716200073,Veteran,732,38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,3,1,2.7658915519714355,38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,Saiki Kusuo no Ψ-nan: Kanketsu-hen | Edens Zero | Mirai Nikki | Break Blade | Fune wo Amu | Jaku-Chara Tomozaki-kun | Saint☆Oniisan (Movie) | Fate/Prototype | Steamboy | Princess Connect! Re:Dive Season 2 | Katte ni Kaizou | Ballpark de Tsukamaete!,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716223339,Casual,74,5,Cowboy Bebop: Tengoku no Tobira,8.38,5,1,3.3426320552825928,5,Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: Tengoku no Tobira | Higashi no Eden | Versailles no Bara | Chi. Chikyuu no Undou ni Tsuite | Suki tte Ii na yo. | Sabage-bu! | High School Fleet | Fullmetal Alchemist: The Sacred Star of Milos | Fullmetal Alchemist: The Conqueror of Shamballa | Rozen Maiden | Kyoukai no Kanata: Shinonome | Saikyou Onmyouji no Isekai Tenseiki,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,716442503,Beginner,33,205,Samurai Champloo,8.52,1,1,3.850478172302246,205,Samurai Champloo,Samurai Champloo | Afro Samurai | Kami nomi zo Shiru Sekai | Fruits Basket | Eve no Jikan | Poputepipikku | Tasogare Otome x Amnesia | Code Geass: Fukkatsu no Lelouch | Yuru Camp△ Season 2 | Metropolis | Area no Kishi | Assassins Pride,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142033095,Casual,87,1818,Claymore,7.73,4,1,3.8137688636779785,1818,Claymore,Claymore | True Tears | Akame ga Kill! | Kodomo no Omocha (TV) | Meitantei Conan | Gakusen Toshi Asterisk 2nd Season | Black★Rock Shooter (OVA) | Maria-sama ga Miteru 3rd | Asobi Asobase | Macross Plus | Saint Seiya Omega | Penguin Musume♥Heart,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142104749,Casual,108,1889,Higurashi no Naku Koro ni Kai,8.16,4,1,3.6782820224761963,1889,Higurashi no Naku Koro ni Kai,"Higurashi no Naku Koro ni Kai | Jigoku Shoujo | Koutetsujou no Kabaneri | Aria the Origination | 07-Ghost | Ijiranaide, Nagatoro-san | Netoge no Yome wa Onnanoko ja Nai to Omotta? | Tomo-chan wa Onnanoko! | Non Non Biyori Repeat | Saint Seiya: Soul of Gold | D-Frag! | Hal",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,714014149,Casual,100,12565,Fate/Prototype,6.62,12,1,3.503962993621826,12565,Fate/Prototype,Fate/Prototype | Occultic;Nine | Death Note: Rewrite | One Piece 3D2Y: Ace no Shi wo Koete! Luffy Nakama to no Chikai | Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA | Nanatsu no Taizai: Mokushiroku no Yonkishi | Tottoko Hamtarou | No.6 | Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium | Kamisama no Inai Nichiyoubi | Hourou Musuko | Houkago no Pleiades (TV),101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,714065684,Fan,176,38691,Dr. Stone,8.26,2,1,3.074392557144165,38691,Dr. Stone,Dr. Stone | Wotaku ni Koi wa Muzukashii OVA | Mob Psycho 100 II | Takopii no Genzai | Tsurune: Tsunagari no Issha | Acchi Kocchi | Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki | Shouwa Genroku Rakugo Shinjuu | Shunkashuutou Daikousha: Haru no Mai | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap | Gin no Saji 2nd Season | Sennen Joyuu,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,714373147,Fan,158,49458,Kono Subarashii Sekai ni Shukufuku wo! 3,8.33,1,1,3.8738956451416016,49458,Kono Subarashii Sekai ni Shukufuku wo! 3,Kono Subarashii Sekai ni Shukufuku wo! 3 | Isekai Shikkaku | Nanatsu no Taizai: Kamigami no Gekirin | Kamisama Hajimemashita | Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi | Kaze no Stigma | Demi-chan wa Kataritai | High Score Girl II | Shoushimin Series 2nd Season | Chanto Suenai Kyuuketsuki-chan | Tsuki to Laika to Nosferatu | Medaka Box,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,718427462,Fan,257,11061,Hunter x Hunter (2011),9.03,1,1,3.5470502376556396,11061,Hunter x Hunter (2011),"Hunter x Hunter (2011) | Made in Abyss: Retsujitsu no Ougonkyou | Noragami | Mashle | Dumbbell Nan Kilo Moteru? | Clevatess: Majuu no Ou to Akago to Shikabane no Yuusha | Cider no You ni Kotoba ga Wakiagaru | Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie | Golden Kamuy 2nd Season | Clannad: Mou Hitotsu no Sekai, Tomoyo-hen | Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel | Kimi to Boku.",101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,718430427,Beginner,22,1575,Code Geass: Hangyaku no Lelouch,8.71,3,1,3.561809539794922,1575,Code Geass: Hangyaku no Lelouch,Code Geass: Hangyaku no Lelouch | Arcana Famiglia | Baccano! | Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen | Yuru Camp△ | Full Metal Panic! | Devil May Cry | Kono Subarashii Sekai ni Shukufuku wo! 2 | Ajin | Akuyaku Reijou nanode Last Boss wo Kattemimashita | Just Because! | Kono Oto Tomare!,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,718659046,Fan,234,30831,Kono Subarashii Sekai ni Shukufuku wo!,8.09,1,1,3.2924411296844482,30831,Kono Subarashii Sekai ni Shukufuku wo!,Kono Subarashii Sekai ni Shukufuku wo! | Gakkougurashi! | Another | Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai | Hataraku Saibou | Black Clover | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen | Kamisama no Memochou | Steins;Gate 0 | Ookami-san to Shichinin no Nakama-tachi | Nekopara OVA | Kill la Kill,101
strong_top3_recovery,The held-out liked title was recovered almost immediately.,2142583557,Veteran,524,1943,Paprika,8.05,1,1,3.453124523162842,1943,Paprika,Paprika | Megalo Box | Furiko | Tales of Vesperia: The First Strike | Back Street Girls: Gokudolls | Tennis no Oujisama | Ao Ashi | Gokushufudou | Alice to Zouroku | Aoharu x Kikanjuu | Kanon (2006) | Date A Live IV,101
